timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727244557484,1439,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-0,302,Found,TC_AddToCart 1-11,,true,,929,804,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271,1439,0,1150
1727244558924,318,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-1,200,OK,TC_AddToCart 1-11,text,true,,2758,851,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,318,0,0
1727244557303,2040,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271,200,OK,TC_AddToCart 1-10,text,true,,3687,1655,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,1713,0,1360
1727244557303,1713,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-0,302,Found,TC_AddToCart 1-10,,true,,929,804,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271,1713,0,1360
1727244559016,327,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-1,200,OK,TC_AddToCart 1-10,text,true,,2758,851,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,327,0,0
1727244557188,2158,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271,200,OK,TC_AddToCart 1-7,text,true,,3687,1655,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,1831,0,1475
1727244557188,1831,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-0,302,Found,TC_AddToCart 1-7,,true,,929,804,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271,1831,0,1475
1727244559020,326,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-1,200,OK,TC_AddToCart 1-7,text,true,,2758,851,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,326,0,0
1727244557284,2114,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271,200,OK,TC_AddToCart 1-3,text,true,,3687,1655,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271&dcc=t,1740,0,1380
1727244557284,1740,https://s.amazon-adsystem.com/iu3?d=amazon.com&slot=navFooter&a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&ts=1727171792271&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&gdpr_consent=&gdpr_consent_avl=&cb=1727171792271-0,302,Found,TC_AddToCart 1-3,,true,,929,804,20,20,https://s.amazon-adsystem.com/iu3?a2=01013663c38c22f780fa028c664263c59418e15eb3bde8671c0bf2cf4e22d5e7419a&old_oo=0&s=ATHxh1xBNtDrgEGc8ZxJlMjhlSJyVgJXcAqQwYsK4TGZ&d=amazon.com&gdpr_consent_avl=&gdpr_consent=&slot=navFooter&ts=1727171792271&cb=1727171792271,1740,0,1380
